Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
200 IM,2:18.42,2:18.42,17,546,"""A""",2014 NE SSA Fall Classic,NE,SSA,10/18/2014
200 IM,2:19.07,2:19.07,14,577,"""AA""",2012 NE NSSC 13 & Over Champio,NE,SYP,3/1/2012
200 IM,2:19.26,2:19.26,15,547,"""A""",2013 ME Winter SYOA,NE,SSA,1/19/2013
200 IM,2:19.60,2:19.60,17,525,"""A""",2015 NE SSA New Year's Classic,NE,SSA,1/2/2015
200 IM,2:20.23,2:20.23,16,517,"""A""",2014 NE SSA New Year's Classic,NE,SSA,1/3/2014
200 IM,2:22.51,2:22.51,16,478,"""A""",2013 NE ABF Trial/Finals at RW,NE,SSA,11/8/2013
200 IM,2:23.83,2:23.83,14,495,"""AA""",2012 NE TSSA,NE,SYP,3/17/2012
200 IM,2:25.87,2:25.87,15,436,"""BB""",2012 NE Solo Aquatics Fall Cla,NE,UN,11/10/2012
200 IM,2:27.99,2:27.99,15,402,"""BB""",2012 NE GMA IMX Challenge Meet,NE,UN,11/4/2012
200 IM,2:28.81,2:28.81,13,464,"""A""",2011 NE NSSC Regionals Meet,NE,SYP,2/11/2011
200 IM,2:30.16,2:30.16,13,443,"""A""",2011 NE SSA New Year's Classic,NE,UN,1/7/2011
200 IM,2:31.41,2:31.41,12,501,"""A""",2010 NE ORO TSSA,NE,PST,3/20/2010
200 IM,2:31.90,2:31.90,12,494,"""A""",2010 NE MAG Regionals Meet,NE,PST,2/12/2010
200 IM,2:34.08,2:34.08,12,463,"""A""",2010 NE 12 Under Championships,NE,PST,2/25/2010
200 IM,2:36.55,2:36.55,12,428,"""A""",2010 NE SSA New Year's Classic,NE,PST,1/8/2010
200 IM,3:01.54,3:01.54,10,372,"""BB""",2007 NE UNH Specialty Meet Oct 19-20,NE,SSA,10/19/2007
200 IM,3:32.79,3:32.79,9,208,"""B""",2006 NE SOLO Dec 10 Team Speci,NE,SSA,12/10/2006
400 IM,4:35.39,4:35.39,16,705,"""AAA""",2014 NI - Eastern Zone Sectional Meet North,NE,SSA,3/20/2014
400 IM,4:37.82,4:37.82,16,684,"""AAA""",2014 NI - Eastern Zone Sectional Meet North,NE,SSA,3/20/2014
400 IM,4:40.47,4:40.47,16,661,"""AAA""",2013 ME Bowdoin Open,NE,SSA,12/13/2013
400 IM,4:41.46,4:41.46,15,672,"""AAA""",2013 NE NSSC AG Champs,NE,SSA,3/7/2013
400 IM,4:43.06,4:43.06,16,639,"""AA""",2013 NE GS Senior Championship,NE,SSA,12/20/2013
400 IM,4:44.60,4:44.60,17,626,"""AA""",2015 NE SSA Late Season Classi,NE,SSA,2/6/2015
400 IM,4:45.66,4:45.66,16,618,"""AA""",2013 NE ABF Trial/Finals at RW,NE,SSA,11/8/2013
400 IM,4:45.67,4:45.67,15,636,"""AA""",2013 NE NSSC AG Champs,NE,SSA,3/7/2013
400 IM,4:47.40,4:47.40,18,603,"""AA""",2015 All Florida Invitational,NE,UN,9/19/2015
400 IM,4:48.81,4:48.81,15,610,"""AA""",2013 NE SSA New Year's Classic,NE,SSA,1/4/2013
400 IM,4:49.49,4:49.49,15,605,"""AA""",2012 ME Bowdoin Open,NE,SSA,12/7/2012
400 IM,4:49.58,4:49.58,14,617,"""AAA""",2012 NE UVAC REGIONALS,NE,SYP,2/10/2012
400 IM,4:51.00,4:51.00,17,574,"""AA""",2014 NE SEEK Distance Meet,NE,SSA,10/12/2014
400 IM,4:52.38,4:52.38,16,563,"""AA""",2013 NE SSA Fall Classic,NE,SSA,11/1/2013
400 IM,4:56.16,4:56.16,14,564,"""AA""",2012 NE NSSC 13 & Over Champio,NE,SYP,3/1/2012
400 IM,5:00.70,5:00.70,14,528,"""AA""",2012 NE SSA New Year's IMX Cla,NE,SYP,1/6/2012
400 IM,5:03.38,5:03.38,16,476,"""A""",2013 NE SSA Seekonk Distance M,NE,SSA,10/6/2013
400 IM,5:04.73,5:04.73,15,484,"""A""",2012 NE SSA Halloween Classic,NE,UN,10/26/2012
400 IM,5:06.98,5:06.98,14,480,"""A""",2011 NE MYT  Fall Invite,NE,SYP,10/28/2011
400 IM,5:09.00,5:09.00,15,452,"""BB""",2012 NE SSA Seekonk Distance M,NE,UN,10/7/2012
400 IM,5:15.73,5:15.73,13,462,"""A""",2010 NE SSA Holiday Classic,NE,UN,12/3/2010
400 IM,5:20.47,5:20.47,13,428,"""BB""",2011 NE SSA New Year's Classic,NE,UN,1/7/2011
400 IM,5:25.35,5:25.35,13,393,"""BB""",2011 NE NSSC Regionals Meet,NE,SYP,2/11/2011
