Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
200 FR,1:40.77,1:40.77,18,781,2019 Futures,2014 Georgia Tech Fall Invitat,US,UN,11/21/2014
200 FR,1:41.11,1:41.11,21,772,2019 Futures,Wisconsin vs. NC State,WI,UN,10/27/2017
200 FR,1:41.21,1:41.21,18,769,2019 Futures,2014 All Florida Invitational,US,UN,10/4/2014
200 FR,1:41.70,1:41.70,20,756,2019 Futures,Shamrock Invite 2017,US,UN,1/28/2017
200 FR,1:41.87,1:41.87,18,752,"""AAAA""",2014 All Florida Invitational,US,UN,10/4/2014
200 FR,1:43.03,1:43.03,20,722,"""AAA""",North Carolina State  vs Minnesota,WI,UN,10/21/2016
500 FR,4:24.78,4:24.78,21,862,2019 Summer Juniors (LCM),2018 Men's B1G Swimming & Divi,US,UN,2/22/2018
500 FR,4:27.46,4:27.46,20,835,2018 Winter Nationals (LCM),2017 MEN'S B1G,US,UN,2/23/2017
500 FR,4:28.06,4:28.06,19,829,2018 Winter Nationals (LCM),2016 Men's B1G S&D,WI,UN,2/25/2016
500 FR,4:30.67,4:30.67,19,803,2018 Winter Juniors (SCY),Texas Swimming & Diving Hall o,FL,UN,12/3/2015
500 FR,4:30.98,4:30.98,19,800,2018 Winter Juniors (SCY),Texas Swimming & Diving Hall o,FL,UN,12/3/2015
500 FR,4:34.39,4:34.39,20,767,2019 Futures,Texas Hall of Fame Swimming In,WI,UN,12/1/2016
500 FR,4:37.51,4:37.51,18,737,"""AAA""",2014 Georgia Tech Fall Invitat,US,UN,11/20/2014
500 FR,4:38.71,4:38.71,21,726,"""AAA""",2018 Shamrock Invite,US,UN,1/26/2018
500 FR,4:38.87,4:38.87,18,724,"""AAA""",2014 Georgia Tech Fall Invitat,US,UN,11/20/2014
500 FR,4:39.20,4:39.20,19,721,"""AAA""",USC vs Wisconsin (M & W),US,UN,1/12/2016
500 FR,4:39.48,4:39.48,19,718,"""AAA""",Auburn vs Wisconsin vs Florida,WI,UN,1/29/2016
500 FR,4:39.56,4:39.56,18,718,"""AAA""",2014 All Florida Invitational,US,UN,10/3/2014
500 FR,4:39.79,4:39.79,20,715,"""AAA""",Shamrock Invite 2017,US,UN,1/27/2017
500 FR,4:41.23,4:41.23,21,702,"""AAA""",Texas Hall of Fame Swimming In,WI,UN,11/30/2017
500 FR,4:41.79,4:41.79,18,697,"""AAA""",2014 All Florida Invitational,US,UN,10/3/2014
500 FR,4:45.40,4:45.40,18,664,"""AAA""",FSU vs. Florida Southern,US,UN,11/7/2014
500 FR,4:45.68,4:45.68,20,661,"""AAA""",North Carolina State  vs Minnesota,WI,UN,10/22/2016
500 FR,4:47.05,4:47.05,21,649,"""AAA""",Auburn vs Tennessee vs Wiscons,WI,UN,10/14/2017
100 FL,50.27,50.27,21,788,2019 Futures,Texas Hall of Fame Swimming In,WI,UN,12/1/2017
100 FL,51.72,51.72,21,720,"""AAA""",USC v Wisconsin,US,UN,1/15/2018
100 FL,51.86,51.86,18,714,"""AAA""",2015 FL ATAC Mac Crutchfield Inivtiati,FL,FSU,1/24/2015
100 FL,51.87,51.87,21,713,"""AA""",Wisconsin vs. NC State,WI,UN,10/28/2017
