Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
50 BK,27.23r,27.23,17,780,"""Slower than B""",2014 FL Pinellas County Aquatic,FL,UN,9/20/2014
50 BK,29.16,29.16,15,615,,2012 FL CAT Al Soltis Memorial Me,FL,CAT,1/14/2012
50 BK,29.64,29.64,12,724,"""AAAA""",2009 FL 13th Annual Sweet,FL,TBAY,9/11/2009
50 BK,29.64,29.64,12,724,"""AAAA""",2009 FL 13th Annual Sweet,FL,TBAY,9/11/2009
50 BK,31.31,31.31,11,698,"""AA""",2008 FL Friday Nite at the Races,FL,TBAY,10/3/2008
50 BK,31.66,31.66,12,571,"""AA""",2009 FL vs. FGC All-Star Meet,FL,TBAY,4/4/2009
50 BK,32.04r,32.04,11,644,"""AA""",2008 FL Annual Sweet Sept Meet,FL,TBAY,9/13/2008
50 BK,32.14,32.14,11,637,"""AA""",2008 FL Annual Sweet Sept Meet,FL,TBAY,9/12/2008
50 BK,32.60,32.60,12,505,"""A""",2008 FL WFLA Halloween Invite,FL,TBAY,10/17/2008
50 BK,32.99,32.99,11,577,"""A""",2007 FL TBAY Instra-Squad Meet,FL,TBAY,11/10/2007
50 BK,33.21,33.21,10,694,"""AAA""",2007 FL CUDA Sweet Sept Meet,FL,TBAY,9/14/2007
50 BK,33.44,33.44,10,680,"""AAA""",2007 FL Friday Nite Races,FL,TBAY,10/5/2007
50 BK,33.52,33.52,11,540,"""A""",2007 FL CAT Jingle Bell,FL,TBAY,12/14/2007
50 BK,34.01,34.01,10,643,"""AAA""",2007 FL TBAY Invite,FL,TBAY,7/7/2007
50 BK,34.06,34.06,11,504,"""A""",2008 FL Sunshine State Games,FL,TBAY,6/13/2008
50 BK,34.14,34.14,11,499,"""A""",2007 FL Gator Swim Holiday Class,FL,TBAY,11/30/2007
50 BK,34.34r,34.34,11,486,"""BB""",2007 FL Gator Swim Holiday Class,FL,TBAY,11/30/2007
50 BK,34.34r,34.34,11,486,"""BB""",2007 FL CAT Jingle Bell,FL,TBAY,12/16/2007
50 BK,35.23,35.23,10,568,"""AA""",2007 FL Sat Morning At The Races,FL,TBAY,1/27/2007
50 BK,35.48,35.48,10,554,"""AA""",2007 GA Eastern Swim Classic,FL,TBAY,1/12/2007
50 BK,35.80,35.80,10,535,"""AA""",2007 FL Sunshine State Games,FL,TBAY,6/15/2007
50 BK,37.20,37.20,9,620,"""A""",2006 FL CUDA 10th Annual Sweet Septemb,FL,TBAY,9/8/2006
50 BK,37.87,37.87,9,582,"""A""",2006 FL SPA Total Teamwares,FL,TBAY,9/22/2006
50 BK,38.60,38.60,10,381,"""BB""",2006 FL Halloween Open,FL,TBAY,10/13/2006
50 BK,38.67,38.67,10,377,"""BB""",2006 FL Gator Holiday Classic,FL,TBAY,12/1/2006
50 BK,40.91,40.91,9,422,"""BB""",2006 FL Area 3-5 Spring Champs,FL,TBAY,3/3/2006
50 BK,40.94,40.94,9,420,"""BB""",2006 FL CAT Last Chance JO,FL,TBAY,2/17/2006
50 BK,41.78,41.78,9,380,"""BB""",2005 FL CAT Jingle Bell Invitatio,FL,TBAY,12/9/2005
50 BK,42.68,42.68,9,338,"""BB""",2006 FL CFYR IMX Challenge,FL,TBAY,1/27/2006
50 BK,42.86,42.86,9,330,"""BB""",2005 FL Halloween Open,FL,TBAY,10/14/2005
50 BK,43.13,43.13,9,318,"""BB""",2006 FL Al Soltis Mem Invite,FL,TBAY,1/13/2006
50 BK,43.14,43.14,8,317,"""BB""",2005 FL Wood Floor Co.,FL,TBAY,9/23/2005
50 BK,44.34,44.34,9,266,"""B""",2005 FL CFYR Holiday Invitational,FL,TBAY,11/18/2005
50 BK,45.89r,45.89,9,205,"""B""",2006 FL CFYR IMX Challenge,FL,TBAY,1/28/2006
50 BK,56.27,56.27,7,1,"""Slower than B""",2004 FL Summer Area 3 & 5 Champio,FL,TBAY,7/30/2004
100 BK,56.60,56.60,17,822,2019 Futures,2014 FL NASA Junior National Cham,FL,CAT,3/26/2014
100 BK,56.60,56.60,17,822,2019 Futures,2014 FL NASA Junior National Cham,FL,CAT,3/26/2014
100 BK,56.78,56.78,18,814,2019 Futures,2015 FL NASA Junior National Cham,FL,CAT,3/25/2015
100 BK,57.07,57.07,17,802,2019 Futures,2013 FL CAT Jingle Bell Meet,FL,CAT,12/13/2013
100 BK,57.59,57.59,18,779,2019 Futures,2015 FL CAT Al Soltis Memorial In,FL,CAT,1/19/2015
100 BK,57.59,57.59,18,779,2019 Futures,2015 FL CAT Al Soltis Memorial In,FL,CAT,1/19/2015
100 BK,57.75,57.75,17,772,2019 Futures,2014 FL CAT Al Soltis Memorial,FL,CAT,1/18/2014
100 BK,58.26,58.26,18,750,"""AAA""",2014 FL CAT Fall Harvest Classic,FL,CAT,11/16/2014
100 BK,58.66,58.66,16,733,"""AAA""",2013 NCSA Junior Swim,FL,CAT,3/12/2013
100 BK,59.46,59.46,17,700,"""AA""",2013 FL CAT Jingle Bell Meet,FL,CAT,12/13/2013
100 BK,59.62,59.62,16,693,"""AAA""",2012 FL CAT Jingle Bell Meet,FL,CAT,12/14/2012
100 BK,1:00.17,1:00.17,16,670,"""AA""",2012 FL CAT Jingle Bell Meet,FL,CAT,12/14/2012
100 BK,1:00.87,1:00.87,16,642,"""AA""",2013 FL CAT Al Soltis Memorial Me,FL,CAT,1/19/2013
100 BK,1:01.23,1:01.23,17,627,"""AA""",2014 FL CAT Last Chance,FL,CAT,3/1/2014
100 BK,1:02.34,1:02.34,13,679,"""AAA""",2010 FL vs. FGC All-Star Meet,FL,TBAY,4/10/2010
100 BK,1:02.47,1:02.47,16,578,"""AA""",2013 FL CAT Championship Qualifie,FL,CAT,2/17/2013
100 BK,1:02.69,1:02.69,14,606,"""AAA""",2010 FL CAT Fall Classic,FL,TBAY,11/5/2010
100 BK,1:02.93,1:02.93,15,570,"""AA""",2011 CAT Jingle Bell Meet,FL,CAT,12/2/2011
100 BK,1:03.09,1:03.09,13,650,"""AA""",2010 FL Area 3-5 Champs,FL,TBAY,3/19/2010
100 BK,1:03.55,1:03.55,14,573,"""AA""",2011 FL CAT Al Soltis Memorial,FL,UN,1/15/2011
100 BK,1:03.98,1:03.98,14,557,"""AA""",2010 FL SPASaturday/Sunday Morning Races,FL,TBAY,11/20/2010
100 BK,1:04.28,1:04.28,12,677,"""AAA""",2009 FL 13th Annual Sweet,FL,TBAY,9/11/2009
100 BK,1:04.28,1:04.28,12,677,"""AAA""",2009 FL 13th Annual Sweet,FL,TBAY,9/11/2009
100 BK,1:04.45,1:04.45,14,539,"""AA""",2010 FL SPA Friday Nite at the Races,FL,TBAY,10/29/2010
100 BK,1:04.68,1:04.68,13,589,"""AA""",SPA-Friday Nite Races 10/30/2009,FL,TBAY,10/30/2009
100 BK,1:05.04,1:05.04,14,517,"""AA""",2010 FL WFLA Halloween Invite,FL,TBAY,10/15/2010
100 BK,1:05.28,1:05.28,13,567,"""AA""",2009 FL Saturday Morning Races,FL,TBAY,11/21/2009
100 BK,1:05.50,1:05.50,13,558,"""AA""",2010 FL SPA $1.50 Per Event Meet,FL,TBAY,1/16/2010
100 BK,1:05.71,1:05.71,13,551,"""A""",2009 FL WFLA Halloween Invite,FL,TBAY,10/16/2009
100 BK,1:06.42,1:06.42,13,525,"""A""",2009 FL Patriot Aquatics Winter,FL,TBAY,11/14/2009
100 BK,1:06.99,1:06.99,13,504,"""A""",2009 FL Gator Holiday Classic,FL,TBAY,12/4/2009
100 BK,1:07.95,1:07.95,12,553,"""AA""",2009 FL Al Soltis Memorial,FL,TBAY,1/16/2009
100 BK,1:09.99,1:09.99,11,615,"""AA""",2008 FL Annual Sweet Sept Meet,FL,TBAY,9/12/2008
100 BK,1:10.93,1:10.93,12,459,"""A""",2008 FL Swim Orlando Y,FL,TBAY,11/21/2008
100 BK,1:12.98,1:12.98,12,398,"""A""",2008 FL WFLA Halloween Invite,FL,TBAY,10/17/2008
100 BK,1:12.99,1:12.99,10,653,"""AAA""",2007 FL TBAY Invite,FL,TBAY,7/7/2007
100 BK,1:13.12,1:13.12,10,650,"""AAA""",2007 FL CUDA Sweet Sept Meet,FL,TBAY,9/14/2007
100 BK,1:14.80,1:14.80,11,468,"""A""",2008 FL Sunshine State Games,FL,TBAY,6/13/2008
100 BK,1:21.33,1:21.33,10,432,"""A""",2006 FL CAT Jingle Bell Invite,FL,TBAY,12/15/2006
100 BK,1:22.47,1:22.47,9,586,"""BB""",2006 FL CUDA 10th Annual Sweet Septemb,FL,TBAY,9/8/2006
100 BK,1:22.57,1:22.57,10,402,"""BB""",2006 FL Halloween Open,FL,TBAY,10/13/2006
100 BK,1:25.16,1:25.16,9,520,"""BB""",2006 FL SPA Total Teamwares,FL,TBAY,9/22/2006
100 BK,1:26.79,1:26.79,9,482,"""BB""",2006 FL Area 3-5 Spring Champs,FL,TBAY,3/3/2006
100 BK,1:28.56,1:28.56,9,441,"""BB""",2006 FL CAT Last Chance JO,FL,TBAY,2/17/2006
200 BK,2:01.13,2:01.13,17,841,2018 Winter Juniors (SCY),2014 FL NASA Junior National Cham,FL,CAT,3/26/2014
200 BK,2:01.91,2:01.91,18,825,"""AAAA""",2015 FL CAT Al Soltis Memorial In,FL,CAT,1/18/2015
200 BK,2:01.91,2:01.91,18,825,"""AAAA""",2015 FL CAT Al Soltis Memorial In,FL,CAT,1/18/2015
