Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
400 IM,4:18.47,4:18.47,24,857,2018 Winter Juniors (SCY),2015 Wingate Fall Frenzy,NC,UN,12/5/2015
400 IM,4:20.39,4:20.39,24,839,2018 Winter Juniors (SCY),2016 Division II Men's & Women,US,UN,3/10/2016
400 IM,4:20.45,4:20.45,26,839,2018 Winter Juniors (SCY),2018 RMAC Championships,US,UN,2/15/2018
400 IM,4:21.06,4:21.06,27,833,2018 Winter Juniors (SCY),2018 NCAA Division II Champion,US,UN,3/15/2018
400 IM,4:22.52,4:22.52,27,820,2018 Winter Juniors (SCY),2018 NCAA Division II Champion,US,UN,3/15/2018
400 IM,4:25.71,4:25.71,26,791,2019 Futures,2017 CBU Lancers Swim Dive Inv,US,UN,12/16/2017
400 IM,4:26.67,4:26.67,23,782,"""AAAA""",Wingate Fall Frenzy,NC,UN,11/22/2014
400 IM,4:26.86,4:26.86,26,780,2019 Futures,2018 RMAC Championships,US,UN,2/15/2018
400 IM,4:28.42,4:28.42,24,766,2019 Futures,18th Annual BMC Swimming Champ,US,UN,2/12/2016
400 IM,4:28.77,4:28.77,26,763,2019 Futures,2018 UC San Diego at Cal Bapti,US,UN,1/20/2018
400 IM,4:29.28,4:29.28,24,759,2019 Futures,USC vs UNCW vs Queens vs Winga,US,UN,1/23/2016
400 IM,4:29.60,4:29.60,23,756,2019 Futures,Wingate Fall Frenzy,NC,UN,11/22/2014
400 IM,4:30.40,4:30.40,24,749,2019 Futures,2015 Wingate Fall Frenzy,NC,UN,12/5/2015
