Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
50 BK,24.84r,24.84,21,680,"""Slower than B""",2018 South Carolina Winter Inv,US,UN,1/27/2018
50 BK,24.84r,24.84,21,680,"""Slower than B""",East Carolina vs Old Dominion,US,UN,10/21/2017
50 BK,24.95r,24.95,21,670,"""Slower than B""",ECU Quad Meet,US,UN,10/14/2017
50 BK,25.00r,25.00,21,665,"""Slower than B""",ECU v. UNCW,US,UN,10/28/2017
50 BK,25.04r,25.04,21,661,"""Slower than B""",ECU v. South Carolina,US,UN,1/13/2018
50 BK,25.55r,25.55,21,614,"""Slower than B""",Navy vs ECU 2017,US,UN,10/6/2017
100 BK,49.72,49.72,21,849,2018 Winter Nationals (LCM),2018 American Ath. Conf. - Swi,US,UN,2/16/2018
100 BK,49.79,49.79,21,845,2018 Winter Nationals (LCM),2018 American Ath. Conf. - Swi,US,UN,2/16/2018
100 BK,49.85,49.85,20,843,2019 Summer Juniors (LCM),2017 American Ath. Conf. - Swi,US,UN,2/17/2017
100 BK,50.53,50.53,20,810,2018 Winter Juniors (SCY),2017 American Ath. Conf. - Swi,US,UN,2/17/2017
100 BK,50.91,50.91,20,792,2018 Winter Juniors (SCY),2016 Georgia Tech Fall Invitat,US,UN,11/18/2016
100 BK,51.25,51.25,20,777,2019 Futures,2016 Georgia Tech Fall Invitat,US,UN,11/18/2016
100 BK,51.34r,51.34,21,772,2019 Futures,2017 Georgia Tech Fall Invitat,US,UN,11/16/2017
100 BK,51.62,51.62,21,759,2019 Futures,2017 Georgia Tech Fall Invitat,US,UN,11/17/2017
100 BK,51.92,51.92,21,746,2019 Futures,2017 Georgia Tech Fall Invitat,US,UN,11/17/2017
100 BK,52.57,52.57,18,716,"""AAA""",2015 NI - Ob - NJCAA Swimming & Diving Champs,OR,UN,3/6/2015
100 BK,52.73,52.73,18,709,"""AAA""",2015 NI - Ob - NJCAA Swimming & Diving Champs,OR,UN,3/6/2015
100 BK,52.98,52.98,21,698,"""AA""",2018 ECU vs VMI vs UMBC,US,UN,1/20/2018
100 BK,53.14,53.14,17,707,"""AAA""",2014 WY 4A Boys High School Championships,WY,UN,2/28/2014
100 BK,53.34,53.34,21,681,"""AA""",ECU v. South Carolina,US,UN,1/13/2018
100 BK,53.49r,53.49,21,675,"""AA""",2018 South Carolina Winter Inv,US,UN,1/26/2018
100 BK,53.57,53.57,21,671,"""AA""",2018 South Carolina Winter Inv,US,UN,1/27/2018
100 BK,53.79,53.79,19,661,"""AA""",2015 OR CAT Comfort Suites Ore,OR,UN,12/6/2015
100 BK,54.06,54.06,17,666,"""AA""",2014 WY 4A Boys High School Championships,WY,UN,2/28/2014
100 BK,54.16,54.16,17,661,"""AA""",2014 PN Speedo Champions Series Western Region,WY,CHEY,3/12/2014
100 BK,54.19r,54.19,17,660,"""AA""",2014 PN Speedo Champions Series Western Region,WY,CHEY,3/16/2014
100 BK,54.30,54.30,21,639,"""AA""",ECU Quad Meet,US,UN,10/14/2017
100 BK,54.42,54.42,19,634,"""AA""",2016 PN 67th Annual Husky Invite,US,UN,1/23/2016
100 BK,54.55,54.55,21,628,"""A""",Navy vs ECU 2017,US,UN,10/6/2017
100 BK,54.98,54.98,19,610,"""AA""",2015 OR CAT Comfort Suites Ore,OR,UN,12/6/2015
100 BK,55.65,55.65,18,581,"""AA""",2014 OR Comfort Suites Corvallis Orego,WY,CHEY,12/6/2014
100 BK,55.82,55.82,18,574,"""A""",2014 OR Comfort Suites Corvallis Orego,WY,CHEY,12/6/2014
100 BK,56.10,56.10,18,562,"""A""",2015 OR Lebanon Invitational,OR,UN,1/18/2015
100 BK,56.60,56.60,17,557,"""A""",2014 WY Gillette Boys/Girls High School Invite,WY,UN,2/8/2014
100 BK,57.61r,57.61,18,500,"""A""",2014 OR Comfort Suites Corvallis Orego,WY,CHEY,12/5/2014
100 BK,58.64,58.64,18,459,"""BB""",2014 OR SCAT Invitational,WY,UN,11/8/2014
200 BK,1:59.44,1:59.44,18,627,"""AA""",2015 NI - Ob - NJCAA Swimming & Diving Champs,OR,UN,3/7/2015
200 BK,2:00.80,2:00.80,18,600,"""AA""",2015 NI - Ob - NJCAA Swimming & Diving Champs,OR,UN,3/7/2015
200 BK,2:04.77,2:04.77,18,522,"""A""",2014 OR Comfort Suites Corvallis Orego,WY,CHEY,12/5/2014
200 BK,2:06.08,2:06.08,19,498,"""A""",2015 OR CAT Comfort Suites Ore,OR,UN,12/5/2015
200 BK,2:06.70,2:06.70,18,486,"""BB""",2015 OR Lebanon Invitational,OR,UN,1/18/2015
200 BK,2:06.72,2:06.72,18,486,"""BB""",2014 OR SCAT Invitational,WY,UN,11/9/2014
100 BR,1:12.56,1:12.56,16,330,"""BB""",2013 WY Winter Short Course Championships,WY,CHEY,3/1/2013
100 FL,1:01.56,1:01.56,18,317,"""BB""",2014 OR SCAT Invitational,WY,UN,11/9/2014
200 IM,2:05.92,2:04.72,17,535,"""A""",2014 WY Gillette Boys/Girls High School Invite,WY,UN,2/8/2014
200 IM,2:08.39,2:08.39,18,453,"""A""",2014 OR Comfort Suites Corvallis Orego,WY,CHEY,12/5/2014
200 IM,2:10.24,2:10.24,18,419,"""BB""",2014 OR SCAT Invitational,WY,UN,11/8/2014
200 IM,2:12.94,2:11.74,17,403,"""BB""",2013  WY Gillette Girls & Boys High School Invite,WY,UN,10/12/2013
