Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
50 FR,35.12,35.12,9,450,"""BB""",2007 FG Palm Beach Sub-JO,FG,JDST,2/17/2007
50 FR,38.34,38.34,8,289,"""B""",Palm Bch. County Sub JO Meet,FG,JDST,10/21/2006
50 FR,39.14,39.14,8,252,"""B""",2006 FG Holiday 8 & Und. and PB Cou,FG,JDST,12/9/2006
50 FR,39.33,39.33,8,243,"""Slower than B""",2006 FG County Sub JO Meet,FG,JDST,11/11/2006
50 FR,39.82,39.82,8,221,"""Slower than B""",2006 FG SAS Palm Beach County Sun,FG,JDST,9/30/2006
50 FR,47.08r,47.08,15,1,"""Slower than B""",2013 FHSAA Swimming Championship-4A,FG,UN,11/16/2013
100 FR,46.44,46.44,18,760,2019 Futures,2016 FG Senior Championships,FG,JDST,3/18/2016
100 FR,46.63r,46.63,17,772,"""AAA""",FHSAA 4A Swimming Champs,FG,UN,11/14/2015
100 FR,46.69,46.69,20,747,"""AAA""",Florida State Directional Dual,FL,UN,11/3/2018
100 FR,46.96r,46.96,17,755,"""AAA""",FHSAA 4A Swimming Champs,FG,UN,11/14/2015
100 FR,46.98,46.98,17,754,"""AAA""",2015 FG Speedo Winter Champion,FG,JDST,11/22/2015
100 FR,47.22,47.22,18,719,"""AAA""",2016 FG Senior Championships,FG,JDST,3/18/2016
100 FR,47.42r,47.42,17,731,"""AAA""",2015 FG FHSAA 4A Region 3,FG,UN,11/7/2015
100 FR,47.43,47.43,15,814,"""AAAA""",2013 FG Speedo Winter Championships,FG,JDST,11/21/2013
100 FR,47.62,47.62,16,751,"""AAA""",2014 FL AP NCSA Spring Championship,FG,JDST,3/18/2014
100 FR,47.62,47.62,17,721,"""AAA""",2015 FL NCSA Spring Champs,FG,JDST,3/20/2015
100 FR,47.71,47.71,17,717,"""AAA""",2015 FG JDST Short Course Invi,FG,JDST,9/12/2015
100 FR,47.76,47.76,15,797,"""AAA""",2013 FG Speedo Winter Championships,FG,JDST,11/21/2013
100 FR,47.84r,47.84,17,710,"""AAA""","2015 FG FHSAA 4A District 7 ""U",FG,UN,10/30/2015
100 FR,47.89,47.89,18,686,"""AAA""",2016 FG Dragons Summer Short C,FG,JDST,6/25/2016
100 FR,48.01r,48.01,16,732,"""AAA""",2014 FG Speedo Winter Championships,FG,JDST,11/22/2014
100 FR,48.09r,48.09,17,698,"""AAA""",2015 FG 101015 Palm Beach Cham,FG,UN,10/10/2015
100 FR,48.09,48.09,19,676,"""AAA""",2017 FG Dragons Summer Short,FG,JDST,6/24/2017
100 FR,48.31r,48.31,16,717,"""AAA""",2014 FL FSPA High School Invite,FG,UN,9/27/2014
100 FR,48.72r,48.72,16,696,"""AAA""",2014 FL FSPA High School Invite,FG,UN,9/27/2014
100 FR,49.21,49.21,14,767,"""AAAA""",2012 FG Speedo Winter Champs,FG,JDST,11/15/2012
100 FR,49.61,49.61,17,623,"""AA""",2015 FG Tiger Sharks Winter Invitation,FG,JDST,2/1/2015
100 FR,50.64,50.64,14,698,"""AAA""",2012 FG Speedo Winter Champs,FG,JDST,11/15/2012
100 FR,50.92,50.92,15,643,"""AA""",2013 FG Wellington Winter Classic Meet,FG,JDST,2/22/2013
100 FR,51.53,51.53,15,615,"""AA""",2013 FG Tiger Sharks Invititational,FG,JDST,2/1/2013
100 FR,51.60,51.60,15,611,"""AA""",2013 FG Senior Championships,FG,JDST,3/22/2013
100 FR,52.62,52.62,14,606,"""AAA""",2012 FG Short Course Junior Ol,FG,JDST,3/9/2012
100 FR,52.68,52.68,14,604,"""AAA""",2012 FL vs. FGC All-Star Meet,FG,JDST,3/24/2012
100 FR,53.67,53.67,14,559,"""AA""",2012 FG Panther14&Under Invite,FG,JDST,2/4/2012
100 FR,53.80,53.80,13,647,"""AA""",2011 FG Mike Horgan Memorial,FG,JDST,10/21/2011
100 FR,53.92,53.92,13,642,"""AA""",2012 FG FG Invite,FG,JDST,1/20/2012
100 FR,54.89,54.89,13,600,"""AA""",2011 FG Short Course Junior,FG,JDST,3/11/2011
100 FR,55.11r,55.11,13,590,"""A""",2011 FG Short Course Junior,FG,JDST,3/13/2011
100 FR,55.85,55.85,12,682,"""AAA""",2010 FG A-Invitational,FG,JDST,10/23/2010
100 FR,55.94,55.94,12,679,"""AAA""",2010 FG Speedo Winter Champs,FG,JDST,11/19/2010
100 FR,55.94,55.94,12,679,"""AAA""",2010 FG Speedo Winter Champs,FG,JDST,11/19/2010
100 FR,56.19,56.19,13,544,"""A""",2011 FG 14 & Under A Invite,FG,JDST,2/18/2011
100 FR,56.22,56.22,12,668,"""AAA""",2010 FG Speedo Winter Champs,FG,JDST,11/19/2010
100 FR,56.22,56.22,12,668,"""AAA""",2010 FG Speedo Winter Champs,FG,JDST,11/19/2010
100 FR,58.46,58.46,12,582,"""AA""",2010 FL vs. FGC All-Star Meet,FG,JDST,4/10/2010
100 FR,59.37,59.37,11,693,"""AA""",2009 FG Short Course JO,FG,JDST,3/26/2009
100 FR,59.56,59.56,12,542,"""AA""",2010 FG Junior Olympic Champs,FG,JDST,3/11/2010
100 FR,59.73,59.73,11,680,"""AA""",2009 FG Fall Invite,FG,JDST,9/25/2009
100 FR,1:01.15,1:01.15,11,628,"""A""",2009 FG Palm Beach County Holiday,FG,JDST,12/12/2009
100 FR,1:01.49,1:01.49,11,616,"""A""",2009 FG ABC Invite,FG,JDST,2/27/2009
100 FR,1:01.94,1:01.94,11,600,"""A""",2009 FG Speedo Winter Champs,FG,JDST,11/19/2009
100 FR,1:02.14,1:02.14,10,709,"""AAA""",2008 FG 'A' Invitational - 091,FG,JDST,9/12/2008
100 FR,1:02.32,1:02.32,10,704,"""AAA""",2008 FG Winter Invite,FG,JDST,11/20/2008
100 FR,1:02.84,1:02.84,10,687,"""AAA""",2008 FG Winter Invite,FG,JDST,11/20/2008
100 FR,1:04.85,1:04.85,10,623,"""AA""",2008 FL vs. FGC All-Star Meet,FG,JDST,3/29/2008
100 FR,1:05.80,1:05.80,10,594,"""AA""",2008 FG FGC Open Invitational,FG,JDST,2/8/2008
100 FR,1:05.88,1:05.88,10,591,"""AA""",2008 FG Junior Olympic Champs,FG,JDST,2/28/2008
100 FR,1:07.62,1:07.62,9,683,"""AA""",2007 FG Top 16 Invitational,FG,JDST,9/14/2007
100 FR,1:08.52,1:08.52,9,656,"""A""",2007 FG FGC ABC Invitational Top 16,FG,JDST,10/5/2007
100 FR,1:09.48,1:09.48,9,628,"""A""",2007 FG Palm Beach County,FG,JDST,8/25/2007
