Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
200 FR,2:02.62,2:02.62,12,642,"""AAA""",2010 FL Spring JO Champs,FL,CAT,2/18/2010
200 FR,2:02.66,2:02.66,12,642,"""AAA""",2009 FL Jingle Bell Splash,FL,CAT,12/11/2009
200 FR,2:03.27,2:03.27,12,630,"""AAA""",2009 FL TOTAL TEAM WARE,FL,CAT,9/18/2009
200 FR,2:03.27,2:03.27,12,630,"""AAA""",2010 FL vs. FGC All-Star Meet,FL,CAT,4/10/2010
200 FR,2:03.32,2:03.32,12,629,"""AAA""",2009 FL WFLA Halloween Invite,FL,CAT,10/16/2009
200 FR,2:05.04,2:05.04,11,757,"""AA""",2009 FL Area 3-5 Championships,FL,CAT,7/31/2009
200 FR,2:06.60,2:06.60,11,727,"""AA""",2009 FL Area 3/5  Champs,FL,CAT,3/20/2009
200 FR,2:07.47,2:07.47,11,710,"""AA""",2009 FL Area 3/5  Champs,FL,CAT,3/20/2009
200 FR,2:08.17,2:08.17,11,697,"""AA""",2009 FL Area 3-5 Championships,FL,CAT,7/31/2009
200 FR,2:14.69,2:14.69,11,579,"""A""",2008 FL Winter Haven Stingrays SC,FL,CAT,9/26/2008
200 FR,2:20.52,2:20.52,10,609,"""AA""",2007 FL Halloween Open Swim Meet,FL,UN,10/19/2007
200 FR,2:22.87,2:22.87,10,573,"""AA""",2007 FL Winter Haven Stingrays SCY,FL,UN,9/21/2007
200 FR,2:23.46,2:23.46,10,564,"""AA""","2008 FL ""Al Soltis Memorial"" Wint",FL,CAT,1/18/2008
200 FR,2:34.07,2:34.07,9,566,"""BB""",2007 FL CAT L.C. JO Qualif,FL,TBAY,2/9/2007
200 FR,2:40.53,2:40.53,9,479,"""BB""",2007 GA Eastern Swim Classic,FL,TBAY,1/12/2007
500 FR,4:20.94,4:20.94,19,901,2017 US Open,2017 FL SC Senior Champs,FL,SPA,2/25/2017
500 FR,4:21.39,4:21.39,19,896,2017 US Open,2017 FL Area 3 Championships,FL,SPA,3/3/2017
500 FR,4:25.75,4:25.75,17,866,2018 Winter Nationals (LCM),2014 FL CAT Jingle Bell Meet,FL,CAT,12/12/2014
500 FR,4:26.37,4:26.37,17,860,2018 Winter Nationals (LCM),2014 FG FHSAA Swimming,FL,UN,11/7/2014
500 FR,4:26.67,4:26.67,18,843,2018 Winter Nationals (LCM),Texas Swimming & Diving Hall o,FL,UN,12/3/2015
500 FR,4:28.13,4:28.13,16,867,2018 Winter Nationals (LCM),2014 FL NASA Junior National Cham,FL,CAT,3/26/2014
500 FR,4:28.32,4:28.32,17,840,2018 Winter Nationals (LCM),2014 FG FHSAA Swimming,FL,UN,11/7/2014
500 FR,4:28.34,4:28.34,20,826,2018 Winter Nationals (LCM),UF vs. Indiana & Texas,FL,UN,10/21/2017
500 FR,4:28.53,4:28.53,19,824,2018 Winter Nationals (LCM),2017 FL CAT Al Soltis Memorial Meet,FL,SPA,1/14/2017
500 FR,4:28.62,4:28.62,19,823,2018 Winter Nationals (LCM),2017 FL SC Senior Champs,FL,SPA,2/25/2017
500 FR,4:29.39,4:29.39,21,816,2018 Winter Juniors (SCY),UGA vs Florida,FL,UN,10/26/2018
500 FR,4:29.54,4:29.54,17,828,2018 Winter Juniors (SCY),2014 FHSAA 4A Region 2,FL,UN,11/1/2014
500 FR,4:30.23,4:30.23,16,846,2018 Winter Juniors (SCY),2014 FL NASA Junior National Cham,FL,CAT,3/26/2014
500 FR,4:31.27,4:31.27,20,797,2018 Winter Juniors (SCY),UF vs. Indiana & Texas,FL,UN,10/20/2017
500 FR,4:31.27,4:31.27,20,797,2018 Winter Juniors (SCY),UF vs. Indiana & Texas,FL,UN,10/20/2017
