Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
50 FL,37.15,37.15,10,417,"""A""",2007 MD NBAC CHRISTMAS INVITATION,MD,NBAC,12/7/2007
50 FL,39.34,39.34,9,448,"""BB""",2006 MD NBAC Christmas Invite,MD,NBAC,12/15/2006
50 FL,39.67,39.67,9,433,"""BB""",2007 MD CBAC Winter Wake-up Meet,MD,NBAC,1/26/2007
50 FL,42.69,42.69,8,305,"""BB""",2006 CT Regional Championships South,CT,WYW,3/3/2006
100 FL,1:03.83,1:03.83,13,609,"""AA""",2010 MD NBAC Fall FASTival,MD,NBAC,11/5/2010
100 FL,1:04.18,1:04.18,17,491,"""A""",2014 MD NBAC Fall Fastival Classi,MD,NBAC,11/2/2014
100 FL,1:09.69,1:09.69,12,518,"""AA""",2009 MD NBAC CHRISTMAS INVITATION,MD,NBAC,12/11/2009
100 FL,1:10.76,1:10.76,12,488,"""A""",2009 MD Columbus Day Classic,MD,NBAC,10/10/2009
100 FL,1:10.89,1:10.89,11,585,"""A""",2008 MD NBAC CHRISTMAS,MD,NBAC,12/12/2008
100 FL,1:12.95,1:12.95,11,529,"""A""",2008 MD NBAC Fall FASTival,MD,NBAC,11/7/2008
100 FL,1:26.02,1:26.02,10,366,"""A""",2007 MD NBAC Fall FASTival,MD,NBAC,11/2/2007
100 FL,1:29.85,1:29.85,10,292,"""BB""",2007 MD Columbus Day Classic,MD,NBAC,10/6/2007
100 FL,1:40.54,1:40.54,9,236,"""BB""",2006 MD NBAC Christmas Invite,MD,NBAC,12/15/2006
100 IM,58.07,58.07,20,775,"""Slower than B""",UVA v. Duke 2017,MD,UN,11/3/2017
100 IM,59.63,59.63,12,911,"""AAAA""",2010 MD SWIMMING CHAMPS,MD,NBAC,3/4/2010
100 IM,1:00.69,1:00.69,12,870,"""AAAA""",2010 NC MAC LarsonAllen Invite,MD,NBAC,1/16/2010
100 IM,1:00.83,1:00.83,12,864,"""AAAA""",2010 MD SWIMMING CHAMPS,MD,NBAC,3/4/2010
100 IM,1:00.91,1:00.91,12,861,"""AAAA""",2009 MD NBAC CHRISTMAS INVITATION,MD,NBAC,12/11/2009
100 IM,1:01.51,1:01.51,12,838,"""AAAA""",2010 NC MAC LarsonAllen Invite,MD,NBAC,1/16/2010
100 IM,1:02.22,1:02.22,11,914,"""AAAA""",2009 MD SWIMMING Champs,MD,NBAC,3/5/2009
100 IM,1:02.50,1:02.50,12,800,"""AAAA""",2009 MD NBAC Fall FASTival,MD,NBAC,11/6/2009
100 IM,1:02.56,1:02.56,11,901,"""AAAA""",2009 GA Eastern Swim Classic,MD,NBAC,1/17/2009
100 IM,1:02.92,1:02.92,12,784,"""AAAA""",2009 MD NBAC CHRISTMAS INVITATION,MD,NBAC,12/11/2009
100 IM,1:02.98,1:02.98,11,885,"""AAAA""",2008 MD NBAC CHRISTMAS,MD,NBAC,12/12/2008
100 IM,1:02.99,1:02.99,11,885,"""AAAA""",2009 GA Eastern Swim Classic,MD,NBAC,1/17/2009
100 IM,1:03.80,1:03.80,11,854,"""AAAA""",2009 MD SWIMMING Champs,MD,NBAC,3/5/2009
100 IM,1:05.22,1:05.22,11,802,"""AAA""",2008 MD NBAC CHRISTMAS,MD,NBAC,12/12/2008
100 IM,1:07.28,1:07.28,11,729,"""AAA""",2008 MD NBAC Fall FASTival,MD,NBAC,11/7/2008
