Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
100 FR,53.40,53.40,15,710,"""AAA""",2010 CA SCS WAG SBSC at CERR,CA,TCC,12/10/2010
100 FR,53.41,53.41,15,710,"""AAA""",2010 CA SCS Senior Invite Shor,CA,TCC,10/23/2010
100 FR,53.42,53.42,16,704,"""AAA""",2011 CA SCS Senior Invitationa,CA,UN,10/22/2011
100 FR,53.65,53.65,14,739,"""AAAA""",2009 CA SCS/SAND Winter Age Gr,CA,TCC,12/11/2009
100 FR,53.67,53.67,14,738,"""AAAA""",2009 CA - Speedo CA-NV Winter,CA,TCC,12/18/2009
100 FR,53.68,53.68,17,676,"""AAA""",2012 SI PS Freestyle Festival,SI,PS,9/29/2012
100 FR,53.68,53.68,17,676,"""AAA""",2012 CA Kevin B. Perry Senior,SI,PS,11/9/2012
100 FR,53.87r,53.87,17,667,"""AAA""",2012 SI Senior Classic,SI,PS,2/20/2012
100 FR,54.15,54.15,14,715,"""AAAA""",2009 CA SO CAL GRAND PRIX OF S,CA,TCC,1/16/2009
100 FR,54.20,54.20,14,713,"""AAAA""",2009 CA Piranha Swim Team BRW,CA,TCC,11/20/2009
100 FR,54.27,54.27,15,668,"""AAA""",2010 CA TCC Fall Short Course,CA,TCC,10/15/2010
100 FR,54.27,54.27,15,668,"""AAA""",2010 CA SCS WAG SBSC at CERR,CA,TCC,12/10/2010
100 FR,54.30,54.30,14,708,"""AAAA""",2009 CA SGWSC Older Spring JO,CA,TCC,2/5/2009
100 FR,54.52r,54.52,13,736,"""AAA""",2008 CA  SCS Winter Invitation,CA,TCC,12/21/2008
100 FR,54.55,54.55,16,650,"""AAA""",2011 CA Kevin B. Perry Senior,CA,UN,11/11/2011
100 FR,54.57,54.57,15,654,"""AAA""",2010 CA Kevin B. Perry Senior Inv,CA,TCC,11/12/2010
100 FR,54.57,54.57,22,634,"""AA""",2017 HI Senior Meet,SI,UN,10/21/2017
100 FR,54.64,54.64,13,730,"""AAA""",2008 CA Armada Senior Short Co,CA,TCC,10/25/2008
100 FR,54.69,54.69,14,690,"""AAA""",2009 CA SCS All Star Swim Fest,CA,TCC,1/11/2009
100 FR,54.69,54.69,14,690,"""AAA""",2009 CA Kevin B. Perry Senior,CA,TCC,11/13/2009
100 FR,54.70,54.70,17,628,"""AA""",2012 CA Kevin B. Perry Senior,SI,PS,11/9/2012
100 FR,54.72,54.72,13,726,"""AAA""",2008 CA  SCS Winter Invitation,CA,TCC,12/18/2008
100 FR,54.73,54.73,14,688,"""AAA""",2009 CA Kevin B. Perry Senior,CA,TCC,11/13/2009
100 FR,54.78,54.78,14,685,"""AAA""",2009 CA SGWSC Older Spring JO,CA,TCC,2/5/2009
100 FR,54.80r,54.80,13,723,"""AAA""",2008 CA - SCS Senior Developme,CA,TCC,11/16/2008
100 FR,54.88,54.88,14,681,"""AAA""",2009 CA SCS Senior Short Cours,CA,TCC,10/24/2009
100 FR,54.91,54.91,14,679,"""AAA""",2009 CA SCS/SAND Winter Age Gr,CA,TCC,12/11/2009
100 FR,54.93,54.93,13,716,"""AAA""",2008 SI PS Freestyle Festival,CA,TCC,10/4/2008
100 FR,54.98,54.98,14,676,"""AAA""",2009 CA CCAQ September Splash,CA,TCC,9/18/2009
100 FR,55.04,55.04,13,711,"""AAA""",2008 CA SCS WAG at SAND,CA,TCC,12/12/2008
100 FR,55.19,55.19,13,704,"""AAA""",2008 CA - SCS Senior Developme,CA,TCC,11/15/2008
100 FR,55.23,55.23,15,623,"""AAA""",2010 CA Kevin B. Perry Senior Inv,CA,TCC,11/12/2010
100 FR,55.39,55.39,14,657,"""AAA""",2009 CA TCC Octoberfest BRW SC,CA,TCC,10/16/2009
100 FR,55.60,55.60,13,685,"""AAA""",2008 CA Q Meet,CA,TMEC,1/11/2008
100 FR,55.65,55.65,13,683,"""AAA""",2008 CA SCS/GWSC 13-Up JO's,CA,TMEC,2/1/2008
100 FR,55.67,55.67,13,682,"""AAA""","2008 CA Redlands ""Kick-Start""",CA,UN,9/19/2008
100 FR,55.69,55.69,13,681,"""AAA""",2008 CA Q Meet,CA,TMEC,1/11/2008
100 FR,55.75,55.75,14,640,"""AAA""",2009 CA RST Labor Day Sprintfe,CA,TCC,9/5/2009
100 FR,55.87,55.87,12,741,"""AAA""",2007 CA RAA SCY BRW Meet,CA,TMEC,11/2/2007
100 FR,56.14,56.14,12,730,"""AAA""",2007 CA SCS SR DEV MEET,CA,TMEC,11/10/2007
100 FR,56.36,56.36,12,721,"""AAA""",2007 CA 14-Un Junior Olympics,CA,TMEC,3/7/2007
100 FR,56.44r,56.44,13,646,"""AAA""",2008 CA SCS WAG at SAND,CA,TCC,12/14/2008
100 FR,56.59,56.59,12,711,"""AAA""",2007 SI PS Freestyle Festival,CA,TMEC,10/6/2007
100 FR,56.76,56.76,12,704,"""AAA""",2007 CA EAST Fall Festival-Cor,CA,TMEC,9/22/2007
100 FR,56.90,56.90,12,698,"""AAA""",2007 CA 14-Un Junior Olympics,CA,TMEC,3/7/2007
100 FR,56.90,56.90,22,529,"""A""",2017 HI Swimming Senior SCY,SI,UN,11/11/2017
100 FR,57.01,57.01,12,693,"""AAA""",2007 CA CCAQ Last Ditch,CA,TMEC,2/24/2007
100 FR,57.02,57.02,12,693,"""AAA""",2007 CA MVAQ Holiday Splash,CA,TMEC,12/1/2007
100 FR,57.03,57.03,12,693,"""AAA""",2007 CA WAG Champs - SAND,CA,TMEC,12/14/2007
100 FR,57.59r,57.59,12,670,"""AAA""",2007 CA WAG Champs - SAND,CA,TMEC,12/14/2007
100 FR,58.02,58.02,12,652,"""AA""",2007 CA SCS Swim Festival,CA,UN,1/20/2007
100 FR,58.06,58.06,11,744,"""AA""",2006 CA CCAQ Last Ditch Turkey,CA,UN,11/18/2006
